3.833943833943834201e-02,-7.330891330891331492e-02,-1.441269841269841312e-01,4.527472527472528596e-02,1.760683760683760535e-01,-1.597557997557997600e-01,-1.936507936507936567e-01,-7.223443223443223871e-02,-1.522344322344322265e-01,1.501831501831501492e-01
5.015873015873018037e-02,1.859340659340659174e-01,-1.935531135531135538e-01,2.280830280830281609e-02,1.587789987789987589e-01,-1.108669108669108061e-02,-1.960927960927961178e-01,-5.181929181929181838e-02,1.275213675213675013e-01,-7.321123321123321204e-02
-1.305494505494505519e-01,3.462759462759462670e-02,-3.760683760683752874e-03,-4.302808302808303065e-02,-2.339438339438340564e-02,-2.788766788766788851e-02,-1.831990231990232032e-01,1.791941391941392347e-01,-1.998046398046398053e-01,1.498901098901099238e-01
1.789987789987789735e-01,-2.378510378510378942e-02,1.577533577533576925e-02,1.984371184371184760e-01,-3.277167277167275516e-02,-1.504761904761904856e-01,1.049572649572649841e-01,-1.424664224664224654e-01,-1.834920634920635119e-01,-1.993162393162393187e-01
2.749694749694750473e-02,2.085470085470086943e-02,-1.038827838827838940e-01,3.658119658119657336e-02,1.424664224664224932e-01,-1.545787545787545847e-01,-1.814407814407814623e-01,1.139438339438339498e-01,-1.371916971916972150e-01,1.731379731379731335e-01
9.245421245421248102e-02,1.709401709401703329e-03,-1.183394383394383437e-01,1.931623931623931423e-01,-3.843711843711844489e-02,-8.170940170940171887e-02,-1.960927960927961178e-01,9.382173382173381038e-02,-8.542124542124542030e-02,1.579975579975579913e-01
4.019536019536018578e-02,-2.329670329670330275e-02,6.842490842490844827e-02,4.517704517704515532e-02,1.573137973137972989e-01,-7.301587301587303402e-02,-1.915018315018315043e-01,-1.722588522588522630e-01,-1.502808302808302798e-01,1.508669108669108971e-01
-8.937728937728928180e-03,1.028083028083027761e-01,-5.523809523809522504e-02,-7.819291819291819545e-02,1.987301587301587569e-01,9.938949938949936946e-02,1.959951159951160427e-01,1.203907203907204071e-01,-5.719169719169719945e-02,1.686446886446886784e-01
1.773382173382173632e-01,-1.983394383394383453e-01,-1.117948717948717974e-01,9.978021978021978100e-02,-1.343101343101343881e-02,-3.648351648351649823e-02,-1.101343101343101455e-01,-1.187301587301587413e-01,-6.119658119658122342e-02,-1.704517704517705123e-02
9.245421245421248102e-02,1.077899877899877734e-01,9.040293040293040372e-02,-5.367521367521366216e-02,9.352869352869352948e-02,-7.765567765567776837e-03,-1.756776556776556975e-01,1.343589743589743701e-01,-6.813186813186813962e-02,-1.746031746031746212e-01
